symbol,name,industry,is_cycle_stock,notes,total_mv,circ_mv,amount,list_date,list_days,asof_date,universe_method,bias_notes
301286.SZ,侨源股份,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2281000.0,919500.0,144671.127,20220614,1472,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
688003.SH,天准科技,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2280000.0,2280000.0,899996.495,20190722,2530,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600583.SH,海油工程,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2272600.0,2272600.0,287826.142,20020205,8906,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
300277.SZ,汽轮科技,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2271900.0,1146600.0,546041.237,20111123,5328,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
301392.SZ,汇成真空,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2270100.0,926100.0,2126988.2029999997,20240605,750,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603939.SH,益丰药房,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2268400.0,2268400.0,167177.506,20150217,4146,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
688503.SH,聚和材料,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2266900.0,2266900.0,1388331.831,20221209,1294,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
601918.SH,新集能源,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2266700.0,2266700.0,496148.332,20071219,6763,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603338.SH,浙江鼎力,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2265400.0,2265400.0,171420.96600000001,20150325,4110,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600171.SH,上海贝岭,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2265000.0,2265000.0,2072348.356,19980924,10136,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
688484.SH,南芯科技,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2264900.0,2264900.0,787416.738,20230407,1175,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
301150.SZ,中一科技,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2263400.0,2123200.0,2196551.907,20220421,1526,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
688615.SH,合合信息,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2262000.0,1561900.0,517612.967,20240926,637,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
003035.SZ,南网能源,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2261400.0,2261400.0,189824.3,20210119,1983,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600098.SH,广州发展,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2254300.0,2254300.0,196514.65800000002,19970718,10569,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603881.SH,数据港,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2253400.0,2253400.0,767797.8389999999,20170208,3424,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600320.SH,振华重工,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2249800.0,1416800.0,184863.805,20001221,9317,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
601608.SH,中信重工,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2248600.0,2248600.0,173866.032,20120706,5102,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600428.SH,中远海特,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2244500.0,1756000.0,376015.699,20020418,8834,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600396.SH,华电辽能,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2244400.0,2244400.0,2315027.273,20010328,9220,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
000400.SZ,许继电气,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2244000.0,2228800.0,353542.424,19970418,10660,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603906.SH,龙蟠科技,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2236500.0,1591600.0,1655177.4419999998,20170410,3363,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
002926.SZ,华西证券,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2236500.0,2236500.0,306802.27999999997,20180205,3062,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603823.SH,百合花,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2235900.0,2235900.0,1321752.557,20161220,3474,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600550.SH,保变电气,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2235600.0,2235600.0,389876.91500000004,20010228,9248,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603605.SH,珀莱雅,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2234500.0,2234500.0,373958.48,20171115,3144,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
603596.SH,伯特利,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2234200.0,2234200.0,538628.8150000001,20180427,2981,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
300657.SZ,弘信电子,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2232200.0,2169200.0,2420469.058,20170523,3320,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
300821.SZ,东岳硅材,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2229600.0,2229200.0,1390899.381,20200312,2296,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600323.SH,瀚蓝环境,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2229200.0,2229200.0,224352.13,20001225,9313,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
002290.SZ,禾盛新材,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2226800.0,2218600.0,997552.757,20090903,6139,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
688563.SH,航材股份,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2223000.0,577900.0,126438.375,20230719,1072,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
002545.SZ,东方铁塔,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2221900.0,2018500.0,462961.059,20110211,5613,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
688772.SH,珠海冠宇,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2219600.0,2219600.0,1456622.611,20211015,1714,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
300003.SZ,乐普医疗,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2214000.0,1896300.0,554972.416,20091030,6082,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
600459.SH,贵研铂业,未知,False,top1000_largecap total_mv asof=20260625; current-snapshot universe; not point-in-time historical constituents,2211300.0,2040600.0,1752325.582,20030516,8441,20260625,top1000_total_mv_largecap,current-snapshot universe; not point-in-time historical constituents
